BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA1127207,SRR29500211,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500212,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500213,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500214,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500215,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500216,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500217,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500218,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500219,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500220,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500221,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
PRJNA1127207,SRR29500222,sEV,Blood|Plasma,Non-small cell lung cancer,-,2024-07-21,https://pubmed.ncbi.nlm.nih.gov/39108262/,"Total exosome was extracted from 200 μL of plasma via the GS Reagent DF Kit (GENESEED, Guangzhou) following the manufacturer’s instructions. Then, we utilized the transmission electron microscope (HT-7700, Hitachi) to identify the purified exosomes, which were subsequently suspended in 100 μL of phosphate-buffered saline (PBS) and dropped on copper-coated grids.",Plasma exosomal miRNA-seq of patients with  neoadjuvant immunotherapy,We collected pre-treatment and preoperative plasma from 6 patients with locally advanced non-small cell lung cancer (NSCLC) received neoadjuvant immunotherapy. Plasma exosome were isolated and second generation sequencing (NGS) was used to exosomal mi-RNA sequence.
